119,8113
120,1785
120,4127
120,2036
120,1027
120,1173
120,1498
120,4110
120,851
120,2421
120,6442
121,4768
121,232
121,1309
121,1852
121,429
121,3155
121,66
121,668
121,661
121,1505
122,266
122,142
122,111
122,261
122,317
122,234
122,436
122,437
122,978
122,919
123,3546
123,3199
123,2880
123,3358
123,3361
123,1923
123,2657
123,2468
123,2717
123,754
124,164
124,97
124,0
124,16
124,187
124,19
124,139
124,18
124,6
124,154
125,127
125,2706
125,143
125,3226
125,192
125,676
125,6316
125,207
125,3945
125,1029
126,45
126,4
126,31
126,177
126,27
126,37
126,34
126,66
126,39
126,110
127,142
127,145
127,60
127,672
127,1576
127,319
127,351
127,266
127,982
127,2017
128,142
128,982
128,60
128,351
128,1576
128,189
128,2534
128,1043
128,1523
128,1045
129,351
129,142
129,87
129,189
129,276
129,145
129,68
129,104
129,138
129,249
130,34
130,7
130,3
130,13
130,1205
130,28
130,628
130,12
130,42
130,8881
131,2315
131,5406
131,4115
131,6891
131,145
131,1194
131,29
131,3073
131,4353
131,1029
132,145
132,276
132,1384
132,457
132,3960
132,1008
132,142
132,351
132,806
132,550
133,60
133,266
133,1576
133,261
133,284
133,145
133,189
133,609
133,29
133,458
134,2727
134,1836
134,140
134,5427
134,1483
134,6928
134,1990
134,8134
134,2499
134,1141
135,2078
135,466
135,9262
135,7776
135,657
135,103
135,637
135,1318
135,2463
135,2558
136,361
136,463
136,2793
136,1356
136,218
136,1105
136,3255
136,1024
136,154
136,8706
137,4616
137,3460
137,2134
137,2640
137,7093
137,4874
137,4268
137,2179
137,4617
137,2767
138,4353
138,637
138,5708
138,145
138,29
138,2315
138,5406
138,1280
138,774
138,923
139,2558
139,475
139,349
139,2463
139,2088
139,756
139,180
139,514
139,3589
139,2258
140,93
140,212
140,322
140,379
140,1238
140,2925
140,34
140,1281
140,283
140,1852
141,2315
141,29
141,145
141,5406
141,774
141,1029
141,1461
141,8599
141,4353
141,3424
142,60
142,142
142,1075
142,1027
142,458
142,5367
142,1698
142,2306
142,1186
142,667
143,1081
143,821
143,142
143,1882
143,93
143,1461
143,982
143,5708
143,429
143,1241
144,114
144,1059
144,343
144,482
144,687
144,1020
144,573
144,637
144,6273
144,118
145,3063
145,142
145,145
145,1197
145,667
145,2534
145,4238
145,3960
145,1280
145,5708
146,707
146,3369
146,429
146,379
146,2901
146,1238
146,212
146,8335
146,488
146,2418
147,1173
147,458
147,565
147,2036
147,4177
147,6736
147,2057
147,1687
147,4127
147,5367
148,54
148,6
148,118
148,35
148,28
148,270
148,1
148,61
148,88
148,70
149,519
149,103
149,1081
149,379
149,140
149,166
149,466
149,3565
149,648
149,1573
150,351
150,140
150,1045
150,60
150,1809
150,29
150,289
150,930
150,214
150,919
151,4960
151,166
151,583
151,2675
151,6752
151,1199
151,9503
151,69
151,2217
151,7510
152,565
152,5367
152,6736
152,1027
152,4177
152,3044
152,266
152,5117
152,1947
152,4713
153,605
153,1160
153,668
153,4633
153,34
153,4474
153,3518
153,634
153,5526
153,1302
154,1205
154,707
154,5317
154,1505
154,4474
154,2901
154,9966
154,7241
154,1238
154,634
155,60
155,261
155,266
155,142
155,2716
155,1946
155,140
155,145
155,29
155,3011
156,982
156,3063
156,1186
156,6240
156,4238
156,2651
156,2534
156,5662
156,4872
156,6249
157,2729
157,659
157,1116
157,784
157,486
157,221
157,5654
157,83
157,122
157,2593
158,5729
158,79
158,93
158,4865
158,8881
158,212
158,4474
158,1014
158,3376
158,1040
159,532
159,458
159,2359
159,1064
159,3480
159,851
159,2057
159,34
159,7549
159,1186
160,1088
160,2657
160,754
160,2108
160,3586
160,1923
160,3461
160,3199
160,4921
160,1767
161,189
161,142
161,29
161,105
161,317
161,207
161,60
161,143
161,351
161,873
162,276
162,821
162,1461
162,1659
162,5
162,214
162,521
162,1501
162,534
162,29
163,2036
163,5577
163,6442
163,4110
163,4238
163,3063
163,8064
163,2839
163,1523
163,3951
164,60
164,243
164,225
164,140
164,622
164,252
164,694
164,136
164,1946
164,1172
165,532
165,142
165,469
165,278
165,5139
165,87
165,163
165,90
165,1046
165,60
166,2463
166,2558
166,6632
166,9622
166,6453
166,4358
166,3522
166,5436
166,1160
166,3807
167,1573
167,681
167,93
167,61
167,428
167,6
167,322
167,2209
167,665
167,125
168,29
168,142
168,317
168,436
168,189
168,284
168,111
168,312
168,319
168,550
169,142
169,1521
169,145
169,1194
169,1186
169,929
169,29
169,1461
169,189
169,319
170,484
170,3376
170,2130
170,4283
170,1623
170,478
170,176
170,1363
170,1040
170,1014
171,6582
171,2165
171,2334
171,2204
171,127
171,1728
171,891
171,60
171,4802
171,1068
172,60
172,266
172,189
172,351
172,667
172,677
172,1865
172,565
172,919
172,347
173,661
173,947
173,894
173,56
173,232
173,2192
173,1004
173,99
173,2106
173,1237
174,3545
174,1020
174,894
174,1440
174,6020
174,494
174,4393
174,573
174,117
174,661
175,628
175,4474
175,707
175,2715
175,8881
175,1834
175,2901
175,1238
175,2520
175,488
176,111
176,261
176,667
176,140
176,189
176,163
176,87
176,289
176,319
176,123
177,982
177,4238
177,4872
177,5662
177,2612
177,1173
177,1219
177,3480
177,60
177,2738
178,189
178,290
178,192
178,143
178,549
178,676
178,413
178,384
178,972
178,210
179,7423
179,60
179,140
179,1785
179,142
179,243
179,225
179,1172
179,6808
179,4436
180,5662
180,8579
180,2612
180,672
180,7536
180,1197
180,1173
180,1219
180,4872
180,7198
181,21
181,45
181,30
181,97
181,123
181,110
181,66
181,0
181,305
181,139
182,982
182,351
182,145
182,1219
182,60
182,1186
182,667
182,2589
182,29
182,1045
183,100
183,343
183,1264
183,2450
183,494
183,1101
183,827
183,1855
183,371
183,86
184,1045
184,3866
184,60
184,6084
184,982
184,1729
184,142
184,5662
184,1489
184,3527
185,1785
185,60
185,1432
185,1711
185,1027
185,7239
185,6698
185,8589
185,2534
185,1186
186,0
186,30
186,2
186,16
186,97
186,38
186,19
186,184
186,105
186,15
187,2936
187,1894
187,190
187,3081
187,5922
187,2352
187,4861
187,765
187,1571
187,3054
188,3537
188,7471
188,4263
188,1646
188,3223
188,8446
188,4675
188,7293
188,4759
188,9966
189,402
189,91
189,771
189,7621
189,1431
189,5419
189,126
189,1112
189,190
189,968
190,114
190,322
190,93
190,494
190,34
190,3186
190,120
190,661
190,586
190,44
191,266
191,317
191,458
191,2220
191,437
191,1698
191,1793
191,667
191,925
191,532
192,249
192,163
192,266
192,278
192,29
192,138
192,677
192,140
192,532
192,565
193,349
193,708
193,482
193,1249
193,212
193,483
193,1317
193,1570
193,54
193,379
194,261
194,142
194,925
194,189
194,111
194,145
194,234
194,667
194,266
194,284
195,11
195,33
195,105
195,80
195,5
195,207
195,98
195,298
195,68
195,753
196,93
196,4474
196,707
196,488
196,1834
196,1505
196,2901
196,2520
196,9472
196,5317
197,5752
197,2675
197,4960
197,1064
197,2217
197,278
197,214
197,60
197,5920
197,1729
198,0
198,158
198,40
198,213
198,150
198,2016
198,11
198,174
198,2119
198,1633
199,60
199,234
199,111
199,145
199,142
199,225
199,261
199,243
199,1946
199,284
200,275
200,53
200,1141
200,3005
200,190
200,359
200,47
200,2615
200,1518
200,54
201,174
201,1633
201,1171
201,2016
201,1763
201,0
201,2119
201,1136
201,222
201,908
202,2501
202,2137
202,33
202,1958
202,2799
202,29
202,98
202,95
202,1820
202,3024
203,212
203,488
203,322
203,300
203,484
203,400
203,478
203,559
203,1678
203,352
204,821
204,171
204,322
204,656
204,94
204,819
204,176
204,267
204,62
204,103
205,2024
205,118
205,1872
205,4046
205,5145
205,353
205,1844
205,515
205,466
205,2088
206,943
206,167
206,175
206,985
206,2978
206,1359
206,702
206,304
206,704
206,817
207,60
207,140
207,163
207,323
207,251
207,87
207,883
207,104
207,258
207,5
208,3947
208,6529
208,772
208,7352
208,7073
208,3699
208,838
208,530
208,6416
208,1579
209,7021
209,8455
209,5373
209,4530
209,488
209,34
209,5791
209,179
209,1040
209,1238
210,319
210,142
210,29
210,351
210,145
210,60
210,437
210,111
210,284
210,261
211,64
211,349
211,1120
211,283
211,161
211,212
211,530
211,153
211,1796
211,12
212,1173
212,4110
212,2036
212,5577
212,1687
212,1075
212,1538
212,2334
212,266
212,8361
213,1796
213,322
213,2558
213,4335
213,3910
213,708
213,179
213,2868
213,212
213,2023
214,187
214,16
214,17
214,0
214,19
214,22
214,24
214,23
214,105
214,20
215,925
215,2400
215,1507
215,1432
215,1785
215,1027
215,261
215,6698
215,565
215,5195
216,276
216,29
216,4539
216,9937
216,5561
216,1769
216,145
216,793
216,3192
216,664
217,5662
217,140
217,3480
217,142
217,1173
217,145
217,351
217,457
217,4337
217,180
218,93
218,79
218,94
218,34
218,283
218,267
218,700
218,353
218,559
218,519
219,238
219,214
219,53
219,140
219,195
219,29
219,289
219,364
219,12
219,127
220,2787
220,142
220,609
220,536
220,60
220,2317
220,2309
220,2059
220,7753
220,919
221,140
221,142
221,276
221,60
221,243
221,2569
221,806
221,457
221,239
221,1384
222,661
222,466
222,377
222,237
222,1237
222,507
222,549
222,343
222,211
222,915
223,210
223,3716
223,4070
223,5536
223,1112
223,2341
223,91
223,478
223,384
223,2933
224,278
224,142
224,1043
224,60
224,532
224,6658
224,351
224,5139
224,982
224,1670
225,24
225,36
225,116
225,64
225,12
225,26
225,166
225,479
225,7
225,3
226,1670
226,140
226,214
226,276
226,2115
226,986
226,1471
226,278
226,773
226,9207
227,69
227,12
227,491
227,190
227,154
227,837
227,759
227,54
227,336
227,25
228,261
228,266
228,925
228,142
228,111
228,667
228,9790
228,1865
228,437
228,1219
229,2036
229,1219
229,1173
229,266
229,1687
229,5367
229,1785
229,1027
229,5577
229,1538
230,189
230,29
230,142
230,111
230,284
230,60
230,2059
230,317
230,105
230,289
231,6006
231,466
231,3424
231,657
231,4787
231,4138
231,8162
231,2078
231,3091
231,519
232,142
232,351
232,145
232,189
232,982
232,266
232,532
232,261
232,111
232,1186
233,204
233,27
233,32
233,21
233,137
233,31
233,28
233,62
233,130
233,17
234,2204
234,2787
234,1325
234,2675
234,6638
234,984
234,9999
234,6036
234,2138
234,7510
235,1687
235,142
235,60
235,1698
235,6380
235,2002
235,1186
235,1537
235,1027
235,2036
236,30
236,56
236,1654
236,66
236,4613
236,255
236,1546
236,309
236,149
236,97
237,5729
237,93
237,1014
237,1623
237,8455
237,2023
237,4633
237,3912
237,7021
237,2925
238,3
238,42
238,75
238,142
238,137
238,9
238,232
238,93
238,94
238,141
239,30
239,41
239,132
239,119
239,43
239,58
239,105
239,35
239,220
239,36
240,266
240,60
240,3465
240,565
240,925
240,111
240,437
240,1075
240,1698
240,1344
241,25
241,34
241,3155
241,4107
241,924
241,6817
241,707
241,3912
241,429
241,396
242,429
242,1612
242,210
242,179
242,519
242,79
242,192
242,471
242,634
242,5119
243,1013
243,275
243,1041
243,431
243,441
243,69
243,296
243,502
243,491
243,12
244,80
244,143
244,255
244,189
244,81
244,235
244,753
244,207
244,178
244,10
245,140
245,973
245,1728
245,1526
245,1729
245,441
245,166
245,2217
245,359
245,399
246,569
246,177
246,2192
246,114
246,120
246,3249
246,482
246,1842
246,5947
246,1123
247,123
247,16
247,653
247,19
247,420
247,2448
247,1135
247,29
247,2629
247,215
248,1907
248,7799
248,64
248,498
248,4
248,12
248,349
248,180
248,3
248,1317
249,68
249,111
249,189
249,163
249,319
249,437
249,145
249,225
249,289
249,284
250,545
250,8559
250,1167
250,3479
250,6203
250,6165
250,5386
250,880
250,6592
250,6389
251,7198
251,1186
251,2534
251,6449
251,1687
251,5662
251,6904
251,851
251,2334
251,2787
252,661
252,494
252,114
252,466
252,343
252,322
252,117
252,1309
252,237
252,435
253,1064
253,6249
253,694
253,4515
253,701
253,142
253,379
253,3480
253,252
253,3268
254,93
254,34
254,232
254,1237
254,10
254,1004
254,494
254,114
254,1612
254,3155
255,60
255,266
255,1219
255,925
255,261
255,982
255,609
255,851
255,1173
255,532
256,2925
256,429
256,3912
256,3155
256,4633
256,286
256,545
256,1543
256,212
256,435
257,1230
257,1639
257,1315
257,929
257,1999
257,30
257,4613
257,227
257,5384
257,657
258,1111
258,2905
258,9
258,60
258,3137
258,75
258,42
258,4697
258,462
258,1209
259,823
259,1520
259,1579
259,803
259,352
259,769
259,713
259,7209
259,2762
259,530
260,2793
260,3950
260,8311
260,4860
260,3330
260,4980
260,2859
260,3688
260,4150
260,7976
261,142
261,266
261,56
261,317
261,111
261,30
261,1537
261,537
261,261
261,264
262,637
262,653
262,923
262,2448
262,1029
262,97
262,929
262,466
262,29
262,207
263,1205
263,628
263,4067
263,5317
263,2407
263,4745
263,62
263,707
263,75
263,25
264,145
264,437
264,284
264,142
264,261
264,317
264,60
264,123
264,312
264,566
265,1785
265,5195
265,4110
265,1432
265,3465
265,7239
265,1027
265,2400
265,7486
265,925
266,1075
266,6380
266,1027
266,2036
266,5367
266,1173
266,1498
266,5518
266,2002
266,4177
267,29
267,266
267,261
267,667
267,677
267,978
267,436
267,111
267,312
267,925
268,2569
268,5708
268,1081
268,672
268,2485
268,457
268,1461
268,1919
268,1186
268,4653
269,561
269,351
269,166
269,861
269,164
269,1510
269,134
269,1199
269,5185
269,1729
270,45
270,41
270,137
270,28
270,14
270,12
270,34
270,229
270,27
270,29
271,189
271,1039
271,2589
271,289
271,351
271,319
271,672
271,774
271,1280
271,637
272,422
272,505
272,1021
272,751
272,251
272,392
272,535
272,1061
272,11
272,841
273,79
273,129
273,58
273,179
273,115
273,92
273,270
273,57
273,153
273,353
274,637
274,653
274,2448
274,290
274,1309
274,866
274,696
274,661
274,123
274,1029
275,189
275,104
275,214
275,207
275,289
275,90
275,2840
275,3073
275,977
275,143
276,1742
276,3440
276,751
276,1781
276,1670
276,1352
276,841
276,1021
276,1263
276,3240
277,145
277,111
277,142
277,60
277,225
277,243
277,239
277,317
277,284
277,143
278,378
278,136
278,977
278,583
278,619
278,5741
278,1847
278,138
278,416
278,1681
279,29
279,142
279,189
279,436
279,317
279,284
279,234
279,312
279,111
279,5
280,551
280,7472
280,685
280,151
280,1679
280,1458
280,6527
280,1611
280,715
280,6942
281,320
281,58
281,84
281,264
281,137
281,117
281,97
281,620
281,35
281,1220
282,105
282,327
282,413
282,382
282,117
282,110
282,230
282,19
282,16
282,330
283,4357
283,4616
283,4874
283,4436
283,3213
283,4589
283,3493
283,3189
283,3365
283,2963
284,6252
284,1821
284,34
284,701
284,239
284,25
284,4044
284,1115
284,1442
284,169
285,9025
285,7353
285,3805
285,3803
285,6806
285,366
285,5794
285,1708
285,3064
285,2656
286,282
286,2880
286,166
286,2673
286,3730
286,3653
286,311
286,750
286,3324
286,2922
287,266
287,1186
287,1687
287,1173
287,3333
287,667
287,1537
287,1075
287,565
287,2002
288,6690
288,38
288,721
288,9683
288,597
288,18
288,1373
288,9621
288,959
288,154
289,104
289,258
289,2531
289,5973
289,5
289,4194
289,1352
289,459
289,50
289,1044
290,134
290,164
290,187
290,22
290,69
290,20
290,17
290,24
290,1
290,238
291,29
291,111
291,261
291,234
291,60
291,437
291,319
291,317
291,189
291,225
292,142
292,60
292,29
292,145
292,140
292,677
292,111
292,136
292,252
292,46
293,142
293,60
293,111
293,532
293,317
293,145
293,436
293,261
293,351
293,284
294,29
294,45
294,143
294,4
294,298
294,65
294,3
294,224
294,215
294,685
295,1206
295,477
295,292
295,777
295,389
295,412
295,374
295,1952
295,6731
295,1119
296,38
296,4046
296,118
296,672
296,982
296,8661
296,140
296,1404
296,521
296,571
297,982
297,142
297,140
297,5662
297,351
297,60
297,3866
297,145
297,3063
297,5279
298,64
298,404
298,296
298,283
298,349
298,1249
298,2769
298,1675
298,53
298,1030
299,93
299,5729
299,4865
299,1238
299,8335
299,1205
299,2418
299,322
299,707
299,9472
300,502
300,297
300,275
300,2535
300,69
300,788
300,486
300,1913
300,83
300,698
301,1205
301,25
301,1505
301,120
301,2520
301,232
301,1238
301,32
301,94
301,396
302,283
302,322
302,1030
302,120
302,161
302,193
302,34
302,212
302,1882
302,4
303,628
303,93
303,1205
303,707
303,5729
303,4474
303,1179
303,488
303,8335
303,1238
304,64
304,12
304,13
304,54
304,57
304,93
304,283
304,59
304,120
304,112
305,25
305,26
305,23
305,9
305,17
305,22
305,20
305,3
305,16
305,1
306,1043
306,142
306,5662
306,351
306,1523
306,851
306,2738
306,1173
306,1219
306,2612
307,140
307,214
307,2312
307,2675
307,6076
307,1981
307,1384
307,457
307,1729
307,166
308,3
308,47
308,270
308,31
308,129
308,13
308,54
308,25
308,35
308,188
309,1687
309,5367
309,1219
309,1538
309,60
309,3333
309,2839
309,851
309,1197
309,2002
310,3073
310,140
310,214
310,189
310,770
310,216
310,1461
310,1039
310,276
310,2840
311,48
311,55
311,17
311,22
311,24
311,23
311,20
311,26
311,0
311,33
312,126
312,818
312,471
312,259
312,210
312,179
312,5282
312,4070
312,3450
312,192
313,60
313,565
313,851
313,1064
313,2334
313,142
313,1951
313,532
313,1807
313,3525
314,1735
314,1785
314,140
314,1807
314,1340
314,4960
314,2272
314,278
314,9033
314,9858
315,7423
315,1523
315,1045
315,4609
315,2174
315,142
315,2334
315,60
315,851
315,3073
316,6084
316,140
316,1729
316,9782
316,214
316,622
316,1489
316,1402
316,1981
316,1562
317,105
317,0
317,16
317,2896
317,2034
317,311
